band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
409953,250612,124256,74713,60132,36722,49258,39154,56760,53548,85645,186882,3650741,309762,253701,139766,98274,70708,58960,64449,58238,66523,82195,128593,330750,3412318,233284,263590,184153,125917,99862,86296,80887,80440,88251,104197,162332,345829,3215951,491963,221412,188102,158338,137970,139509,131589,123317,114880,102736,120059,140363,2997890,2679298,592513,349068,276391,220465,193092,149396,123534,108781,95750,87762,69598,114634,3939186,311397,219862,141927,85758,47152,49319,40092,42177,43105,40507,52784,40674,3958019,314023,205784,140968,84826,51504,42517,43061,39210,47633,44033,45877,40857,1758028,805702,581365,393207,288080,201644,167645,142826,129867,132902,134261,146233,181151,403163,177732,142453,140506,124695,105963,93623,96712,87574,97627,141985,264122,3254209,2622039,416088,222533,233631,235030,428027,68284,83454,106849,145524,187198,197228,102696,6910,16519,32181,55333,91268,123325,138770,140293,145215,170591,175905,265258,3593767,3290068,274705,244556,227291,196422,163353,139849,123537,101288,74595,61465,56217,30029,0
116,36469,140329,117384,103940,72431,43951,34124,17074,7301,1501,575,427,229,29438,133222,151981,102265,72579,39261,28650,12475,4043,860,504,115,599,2887,40352,108334,123592,109313,91257,57482,29496,9916,1934,419,41,263402,170030,75807,32738,16481,7796,4229,2329,1306,762,427,250,65,10739,77284,97976,89558,87700,81509,66737,39862,17329,5357,1253,286,32,3,549,2626,1369,2880,6455,20762,44881,88867,160772,130463,85723,30272,133,578,2643,1424,2947,7544,20301,46143,85213,172947,133708,70262,31779,3613,4381,72714,132060,118532,100148,78304,44305,17266,3750,453,77,19,124524,141038,112974,83214,53611,29877,16234,7858,3612,1577,686,365,52,22964,164952,132341,80166,54646,37308,30251,22992,16137,9299,3762,747,57,594,5892,21965,38399,40478,39894,41301,47767,60870,82845,101299,88451,5867,2562,1879,8167,23253,47943,76821,88331,85301,72487,50441,40243,46097,32097,558
37,19578,62296,67057,56288,70951,63839,69974,57291,33008,9012,722,9,1138,25049,65785,71417,72381,78315,60590,60532,45937,20898,6192,1810,18,3210,25378,64873,79776,74456,74144,62277,56492,40305,19815,7175,2053,108,14501,32031,56831,88518,101882,83836,58224,39609,19632,8923,4162,1515,398,11088,30192,25297,25031,29983,34539,45158,54221,64729,75991,68246,36695,8892,0,1710,58223,103182,115311,108501,84084,29047,8925,1023,54,2,0,0,2442,58945,104083,113873,117710,73010,30427,8413,1105,53,1,0,9712,32472,34143,36463,35633,41324,45704,51359,62008,68925,62260,25238,4821,12615,33783,66212,78361,80137,79043,64647,41240,30634,14740,6267,2164,219,4844,3398,9434,16953,27586,44296,70454,92186,94967,78995,48998,17165,786,61666,104760,83001,57988,38820,27736,20809,17126,16005,17493,20496,33833,10329,3582,20575,28466,29114,30221,30651,32708,37170,42578,43691,49281,75701,86324,411
29,3395,28126,61043,62488,73242,91852,131264,164848,178611,132315,32259,296,219,6534,45830,58253,57437,67796,81908,109982,142870,162936,162261,63646,96,826,5324,15928,39229,52600,63218,77777,102079,128773,166957,206140,100590,327,16030,32346,39660,43522,51113,55814,65546,82390,114578,157486,177678,110753,12852,5471,2511,7406,14458,20980,29933,48767,78325,115387,152449,182903,185789,115389,0,820,6010,11317,25742,52658,111521,155010,171481,154299,117184,109177,44549,0,683,4761,9204,23227,57800,112155,150942,169944,157319,129469,97791,46473,4483,3554,11133,19405,23485,38409,54656,79050,110383,151469,208603,204149,50989,11546,23548,29259,33650,35672,42500,63954,91497,140728,182365,208280,95873,896,4835,17640,69409,111602,140110,140691,141451,113739,89703,68794,40880,18923,1991,210698,156144,126103,121638,116445,88699,50479,29552,20334,16463,11786,5890,5537,746,15397,26700,37684,55004,61797,64590,71118,81774,91479,113162,162241,178076,425
7,10766,77907,114728,87816,79726,94260,110398,97845,69143,34858,5407,22,50,21708,111284,93920,68801,67153,75393,87002,86451,79780,68824,22510,7,211,4908,32049,89450,98281,87386,91927,90572,79758,78951,86333,42834,223,68790,122672,82215,62810,52684,51536,58914,69366,75916,72136,47346,17026,1472,2746,1859,6143,13767,22817,37545,68676,101911,126019,135170,117630,89022,59578,0,189,4264,15411,26732,43612,102643,161457,196150,112481,41551,57505,20888,0,162,3976,15063,26392,48852,101477,154554,194887,118581,47209,49964,21766,1958,2250,8405,15542,20614,36700,58679,88512,123038,139643,131930,111644,43968,38095,94903,73045,51685,46943,55146,68857,75179,83430,86083,76378,32684,455,2610,11408,64439,116001,151801,136374,103666,72074,53188,37077,22091,11218,936,243278,133851,78245,68456,66375,59088,45961,32032,22112,16224,9893,4610,2758,158,5862,14704,23274,34404,40856,42495,44750,49410,50070,55884,89584,331432,426
21,1,22,153,949,3091,9912,19011,21187,22222,20321,6276,47,21,2,111,592,1169,3489,9242,18022,37074,25781,6835,875,0,27,10,481,7037,22023,28021,21333,11676,7685,3529,1188,203,0,565,10079,14327,15975,15133,13194,12454,8688,6815,4021,1680,269,13,114,717,6794,18460,20972,16748,13010,9946,7801,4844,2532,1076,199,4,3757,21853,38029,21459,7139,4061,4342,2261,220,43,44,1,23,4123,20265,39602,20744,7773,3922,4195,2188,296,44,38,0,82,553,5439,14304,18894,15762,14886,11478,9164,6728,3730,1774,419,73,421,5143,8235,19698,22850,18610,12933,9453,4400,1191,206,0,141,566,2844,6137,10496,13204,16372,17596,16509,13036,5712,576,24,34,194,925,2264,4100,5878,6362,7104,9563,16794,28149,21606,240,39,1042,7180,15786,19327,16955,12954,10131,7436,4760,3364,2941,1298,239
35405,166885,166654,155511,129848,105032,78954,57677,30083,11710,2642,307,8,40032,176893,203818,152430,121515,93508,73246,43100,23554,9440,2708,469,3,37916,122091,169970,162316,132512,108780,92373,61285,34730,14563,3615,555,10,19719,71044,143721,191390,187199,142704,93322,52621,24090,9705,3774,1277,150,5590,23107,43275,57447,62993,70103,77241,89450,111429,133960,139638,97853,28630,0,3885,48829,84942,121692,181812,317765,159492,21640,640,19,0,0,0,4243,47226,83440,116973,200406,310640,156030,21052,693,13,0,0,10689,54514,71984,75177,78645,83395,91712,96434,106396,127399,102832,37674,3865,56410,170031,178260,144114,128781,105760,68265,46300,26856,11505,3747,656,31,2804,1317,1437,3589,12989,41761,108256,172939,192402,172026,117256,79039,34901,379564,189594,103604,71290,55202,42786,32456,24537,17077,12005,6404,3266,2931,147,18030,41073,46047,48824,48495,49677,54259,61370,65220,80810,148450,278313,416
45,5655,14179,18926,19769,16509,27687,32648,33161,34524,36825,33560,1085,251,8541,26581,23879,20982,23288,28359,27934,34024,43360,29782,7388,204,170,11413,36009,41911,38694,32692,30289,27460,25374,19143,8408,2834,176,4508,18241,20957,23152,34005,44201,49187,40612,23500,10738,3998,1180,294,2026,7859,31101,46572,47304,37351,28961,20414,15962,13955,11685,7893,3490,483,46014,87954,73230,42198,14936,4959,1952,1071,894,699,183,0,612,49055,83296,74483,41956,15963,4681,1603,1125,933,767,99,0,1947,11459,39004,46871,39670,31282,25516,20492,16440,15043,13540,9511,3798,5630,18883,15534,9711,10876,26613,52511,57908,43746,20122,9787,2951,301,474,3784,8738,13221,17390,19000,24361,33650,49745,59492,34854,8866,998,307,3229,9075,15477,18099,19972,20355,22854,28500,41201,52929,40703,1872,561,9950,38556,51958,40986,30774,23786,19037,15993,12326,11237,12374,7035,237
111,47347,145490,126991,99043,90427,66329,55016,35189,15523,5272,1322,158,545,51349,126772,116027,112410,87921,74463,53147,35172,20151,8662,1535,64,6952,37552,92217,97204,94396,83854,72942,62506,56904,47406,30060,6173,52,125098,104301,86924,76895,75038,63790,52944,42105,29553,17877,9582,3493,618,21747,61665,79543,83780,86343,79916,67274,58724,49610,39928,30168,21668,7852,0,2145,14093,9802,29933,53864,101311,108110,115431,105827,83290,55992,8420,0,2692,13697,10215,29826,61022,92058,112488,109699,110263,90813,46566,8879,18779,28668,76313,75957,74716,81395,78543,69189,59193,52531,40094,26825,6015,64975,98899,92780,93929,79128,74956,57760,45521,37345,24929,14450,3472,74,18366,51844,114489,99237,60050,41863,40212,45393,54609,66254,63108,30491,2302,28725,41994,43728,44779,47760,51774,59140,65772,73923,85410,83696,42003,19514,11079,32007,67003,74743,62518,50912,47027,48068,52937,52426,57078,71297,61123,556
35560,98867,37817,14882,7575,3559,1970,1123,616,452,303,332,90,86486,86728,17566,5625,2637,1641,864,565,292,239,213,241,49,91806,69305,22904,8910,4340,2398,1442,810,512,325,207,159,28,19099,26614,31918,29637,25056,17140,13615,9988,9168,7830,6596,4759,1726,31292,55192,34245,23743,17568,13323,10087,7071,4590,2948,1811,966,310,0,848,65212,68923,37827,15576,9580,3439,1426,278,36,1,0,0,1294,66593,68321,36487,16793,8422,3588,1313,307,28,0,0,59927,53381,31954,18560,12237,8712,6513,4706,3241,2236,1134,422,123,59541,73327,31569,18815,9327,5296,2754,1272,626,328,129,131,31,4758,1510,1755,1773,2220,2585,3829,5520,8188,13312,24484,57227,75985,11830,11924,12712,13264,13618,14423,14905,16635,18976,24865,25249,17298,7447,26613,46663,34702,23859,16077,10881,8010,6273,5377,4220,4114,5483,10874,586
757,2596,1790,1223,1186,1211,830,807,854,1113,999,346,98,394,1674,1380,1150,1819,1288,1150,1034,1345,1198,1051,275,52,479,1905,2023,1566,1627,1257,1346,1253,1197,715,295,108,39,199,239,657,915,1272,1938,1508,2025,1776,1635,1006,505,135,200,393,1807,2537,3293,2083,1443,986,585,301,114,45,23,0,0,0,120,45,44,154,546,1494,3305,4832,3009,261,0,0,0,124,42,57,128,606,1399,3708,5237,2249,260,188,530,1388,1812,2049,2353,1783,1607,969,637,316,124,54,287,357,669,1148,1147,1912,2207,2107,1815,1274,645,199,43,185,393,382,460,503,546,772,1007,1404,1921,2590,2790,857,1,27,231,590,942,1079,1215,1292,1575,2355,3119,1197,187,96,710,2996,4189,3194,1666,692,186,59,10,3,5,4,55
109,5986,32853,85194,101374,106389,73647,65001,34631,14804,6193,2374,76,182,2704,15264,36111,66779,85742,97742,86384,72216,42335,19990,3160,22,93,897,3867,17614,38877,62327,79556,100312,99861,80778,40560,3870,19,46618,53349,59252,55060,63912,57177,53935,53248,38779,26461,15503,4883,454,4725,33644,51063,59285,70424,84764,78564,59359,44029,28702,12284,1752,36,0,0,27,392,434,530,1562,2685,5683,13637,28734,146447,328500,0,0,42,423,436,627,1423,2836,5228,14994,34785,134771,333066,1112,2371,25769,57066,66526,81759,91581,91405,68682,35584,6615,150,11,15521,24507,32608,50835,65358,79983,77557,71006,53790,38689,16137,2599,41,8036,72633,87704,68534,58403,51686,51695,48558,40483,27903,11263,1659,74,856,5128,11698,19774,28250,38132,50048,65342,74316,80141,82940,69118,2888,671,14647,43537,71006,82077,74519,65115,63021,50262,29614,20659,11369,2134,434
0,0,197,2477,2343,4631,2260,4137,3406,3330,2265,1646,39,0,440,2291,4850,3669,3380,2947,2541,2912,1644,1653,278,14,1,4218,5118,3146,3358,2206,2675,2150,1926,1217,435,76,10,700,405,387,759,1298,2041,1924,3614,4243,5244,3826,1609,380,1017,2772,2510,2536,2613,3117,3185,3055,2104,1672,1133,379,48,0,7,1380,6860,9884,5670,1968,178,29,10,0,0,0,0,7,1581,7123,9795,5737,1497,208,28,10,0,0,0,1652,4102,3228,2928,2251,3040,2352,2630,1959,1283,649,161,16,486,511,795,1562,1825,4295,4051,6440,4129,2037,1082,157,9,353,273,358,531,679,936,1451,2060,2695,3647,4850,6440,2157,294,658,1218,1538,1775,1691,1794,2195,2717,4166,3553,3465,927,1153,4896,3601,3859,3340,2863,1884,1352,1027,641,554,445,250,635
1915,109962,139259,110534,83053,55245,46964,29844,20823,12178,6011,1582,225,853,82868,113299,79436,67480,64025,58667,52217,42514,32823,18698,4595,120,3394,79315,67968,50882,43490,44829,50192,55141,64082,67139,65559,25499,105,39958,46742,49865,47636,49592,58552,62897,71882,75034,61253,39407,13421,1356,17215,58879,27114,20954,21210,26946,33600,40493,48402,58376,69598,80582,114226,0,443,44918,82546,63299,63666,92012,120039,106038,39386,4964,284,0,0,514,44934,81433,62984,69493,90831,119033,103648,39392,5152,181,0,37978,52030,27893,21233,21709,24917,33223,40589,49020,66928,89047,106717,46311,30343,40530,52746,69811,75083,65894,56017,54097,51737,54086,47685,19337,229,3674,9587,45118,86777,85163,63873,53091,43830,41340,44054,54493,65136,21459,283051,76361,48348,31863,21252,15815,12597,12035,13128,18027,27895,50136,7087,9674,64668,39030,24376,19375,17326,17214,18919,22038,23411,29264,59504,272796,567
1221,11639,21469,67326,30419,12550,16334,21939,53630,89687,147107,147738,1427,9228,83644,55513,37474,58762,63353,98463,93448,82739,34279,4802,1084,26,77709,114617,137710,133144,82565,37152,23582,12080,3446,798,282,40,1,147310,101328,88601,75053,59077,46913,34183,26897,13471,12070,9119,7264,2160,311449,164538,60429,27132,18327,13421,12133,10535,5076,1085,174,40,0,0,494353,128993,1384,59,7,1,0,0,0,0,0,0,0,531271,92271,1194,53,7,1,0,0,0,0,0,0,294089,145798,77456,38846,19447,16328,15542,10417,4185,1132,369,289,89,94104,147304,150208,79334,48178,41639,27388,19552,10073,5686,1056,36,4,64508,24738,21008,22735,26196,23472,25281,30901,41657,63367,95444,136489,47186,3,162,468,1279,2962,4993,5981,6825,8588,13284,28009,178495,370641,228234,157792,92356,45896,27218,16118,11004,9291,9555,9492,8931,5541,681,337
0,21,225,547,507,682,1023,1961,2931,12200,57042,116492,65251,33,784,1322,2672,5984,11386,19098,39091,50556,40296,39853,39641,8166,129,3371,17585,41437,46009,36073,34958,26593,14490,10221,11782,14763,1471,42496,43289,48347,40897,30333,21027,12393,6443,3942,2906,2458,2388,1963,28744,57556,42776,30549,22540,21766,17895,11730,7279,5958,8739,3096,254,32751,224239,1876,16,0,0,0,0,0,0,0,0,0,33715,223709,1445,13,0,0,0,0,0,0,0,0,0,24067,48650,49368,32938,28050,21554,12638,7854,5373,5031,5948,8606,8805,10615,20517,28065,36157,36534,29235,33005,19779,13013,9258,12154,8140,2410,44240,22315,16739,16573,20519,22797,25734,26572,25736,21008,12687,3628,334,3,19,68,173,510,1226,2397,4095,7787,22792,38357,116862,64593,15107,24741,51618,40633,28994,21194,18295,16407,12051,7424,5381,8053,8984,303
1,51,317,1431,2563,3875,5461,9934,23141,97016,570174,844823,26009,0,39,75,192,380,792,1567,3018,5292,13287,68200,1380784,111170,11,40,45,121,235,408,861,1971,4161,10309,46374,1112733,407527,114,74,135,259,663,1358,2796,7667,20761,70582,309619,934793,235975,125,63,124,229,537,1080,2400,5094,10453,24155,68041,304811,1167684,79,478,3523,14609,24322,33859,58678,96105,191007,253244,277582,423506,207804,3,279,3119,12975,22148,37060,57286,92282,187753,266933,300623,373483,230852,71,62,114,244,479,887,1696,2966,5747,12645,36337,153622,1369926,71,16,31,37,103,193,366,950,3208,10903,59420,1145548,363950,109488,1125178,200888,62290,32276,19053,14015,9966,6201,3632,1429,358,22,145,2695,58543,393750,598220,312852,146331,47723,14727,6308,2571,707,224,63,481,2212,7183,13303,21855,32757,50818,82437,184020,684956,494673,10038,102
0,0,0,9,371,1494,7077,11882,15744,16911,16716,2475,1122,0,0,7,78,255,932,3541,7595,23070,29294,6443,1474,1112,0,0,174,2359,8273,21537,23905,10160,3669,1108,578,1194,844,698,7222,14926,16414,11745,7715,5785,3180,2182,1437,867,873,757,535,379,3481,12842,18511,16682,10465,4443,2114,1303,824,473,1749,0,61,6298,23904,29836,9417,2482,1209,490,64,39,1,0,0,72,5672,25268,29411,9509,2004,1250,501,70,43,1,0,381,289,2795,10169,17581,14679,12690,6288,3410,1707,1054,792,1966,263,194,3293,5540,16008,20374,14877,5558,3277,1627,848,892,1050,803,2127,1983,5331,10432,13402,14685,11158,7383,4574,1767,154,2,0,9,215,1040,1479,1471,1848,3020,6191,13933,24893,18918,784,44,474,2716,9215,15113,15896,12493,8209,4110,1661,913,1440,1517,240
0,122,3275,18955,53506,85099,130113,189849,133948,137488,71259,15039,151,14,3411,27534,85992,134253,135420,140296,104143,84409,74004,40092,9209,27,125,19931,67084,94967,116025,108955,125140,102340,86940,65369,42445,9466,17,84803,93396,82691,68870,61987,66746,67551,74600,73288,66141,53495,38945,6291,20577,69052,52416,51033,62411,69781,80683,83425,87045,93175,91177,58965,19064,0,106,58666,72621,94128,135148,220058,136869,81016,33102,5098,1296,696,0,201,60791,72042,94198,153895,192214,147324,76870,34498,4960,1091,720,31705,61347,45355,55583,65067,71570,79058,92922,98717,107078,88924,37935,3543,35378,60044,68530,84397,83575,96169,102559,117128,75112,65000,39651,11184,77,13982,32603,57326,96300,124565,111631,81685,64137,56949,56660,59978,68794,14194,46161,94929,93245,83836,75127,63740,53729,48405,48117,54194,56519,96177,24625,34557,67882,42406,44104,47004,49430,52452,57642,61769,60840,69020,109964,141734,533
0,28,153,140,110,97,97,145,181,260,423,88,9,15,80,191,152,116,129,193,192,302,275,67,17,2,14,142,261,190,182,199,247,292,160,26,10,8,0,383,498,284,158,130,80,59,34,40,33,16,10,6,38,231,636,504,174,66,33,25,14,5,3,1,1,0,0,11,92,216,446,478,187,75,81,86,58,1,0,0,11,93,204,494,438,190,68,96,99,37,1,30,69,286,316,379,357,167,73,22,12,12,6,2,111,182,275,410,289,220,107,56,30,29,14,8,0,206,276,143,116,104,76,109,140,146,153,153,99,10,0,0,0,1,6,6,13,33,62,157,357,1060,36,5,53,243,392,404,357,230,27,10,4,5,1,0,95
9,5922,32191,92043,118459,164242,161427,122724,70648,29005,8240,1745,152,2599,5463,31133,80428,109454,124757,143470,136891,100298,51269,17815,3140,90,8363,42993,17236,27746,53491,77088,96955,127358,163660,137188,48823,5732,174,138354,90624,88525,97765,102931,97430,79189,53385,28569,14232,7731,5418,2654,65997,41548,66354,73268,72588,75086,76700,78464,76644,81132,81405,16906,715,0,9096,37336,13673,5942,7548,15001,23908,47871,83708,129610,270258,162856,0,9833,37718,12356,5908,8410,13833,22497,42797,87380,147904,244672,173499,60590,5632,27429,65583,85108,89590,95296,112620,135486,110153,17000,1977,343,78228,42555,57423,69687,86740,104380,111897,110766,83041,44113,13439,4194,344,70974,110001,136685,118204,120681,99226,65766,35983,22406,15199,8464,2996,222,47186,77006,52858,41309,38993,41169,45349,52550,63819,86218,102539,92414,65397,14346,48541,45274,54593,71343,80044,79698,73768,65805,58914,70768,97229,46484,466
0,3454,56546,166025,269797,266493,254172,286232,189987,140425,58174,16372,441,69,17484,164279,295830,304832,262365,231327,164678,125661,84332,45541,11686,34,505,15458,75451,228943,341997,292904,270364,198291,141813,87712,44202,10357,121,277117,356445,256480,179222,148772,118708,99527,84871,69181,56109,38402,19964,3320,23782,35816,84634,151670,207133,218545,223079,206862,187787,164975,120777,64803,18255,0,699,40101,124415,234308,259482,358878,278613,219495,137445,39187,14682,813,0,1103,40917,125401,234057,290169,321456,285969,210068,146880,39580,11655,863,22552,32457,54759,136266,223075,259922,257872,242186,186458,147528,95454,41986,7603,106718,270916,257964,240502,189981,170438,136041,117712,90277,71351,43682,12248,288,22352,98816,203892,233643,237057,219978,206805,174366,130213,86419,56755,34587,3235,79681,169768,197020,189434,171307,153398,138652,132558,134040,144602,112924,59353,25381,10635,42928,41311,58839,87252,122333,148394,169431,182279,174673,180115,232122,257805,532
127234,79422,4582,1629,340,362,86,58,52,45,17,11,4,185431,24381,3131,680,316,136,60,35,27,16,15,4,2,189908,19427,3474,963,496,147,87,44,49,19,5,6,1,9916,4336,5058,9354,9892,22976,20089,33495,21488,26933,28895,14601,7977,30003,107798,47244,18949,6189,2736,1380,693,413,247,166,67,18,0,96,33784,154590,24200,2610,694,165,58,20,26,12,0,0,148,38532,153011,21144,2580,530,193,59,22,28,8,0,95382,86471,23426,5253,2378,1138,632,389,251,175,87,23,8,41202,53896,62575,27112,15801,8381,3991,2006,360,245,66,14,2,4619,126,97,118,153,187,292,542,917,1837,4664,18505,182485,6256,8199,12374,17005,19641,24544,24907,23639,22552,20707,15350,10060,8011,36909,126214,33357,9357,3517,1573,890,577,400,267,207,198,221,597
0,198,608,1996,4538,7513,17563,32738,38851,47494,57477,21314,2166,0,258,1732,6784,14051,23319,29373,31500,35150,42536,39773,7240,720,10,1981,13452,22416,25770,23462,26113,27355,27775,31319,27235,5200,326,10635,4878,3984,4461,6218,7921,13092,20291,31701,46227,52527,26186,4276,9464,8026,7252,9561,15591,18665,21091,23276,24407,26214,30916,27871,10010,696,4480,24589,62712,76094,47839,14209,1497,158,36,2,0,0,750,4916,24338,60737,76507,51135,12316,1409,166,36,2,0,0,9115,12091,16932,19957,22922,24324,24294,27241,28036,28925,15279,2955,289,3239,4148,4462,6089,9117,14320,23567,29250,35201,39771,49665,13128,616,9650,3712,1791,2941,7939,17838,29547,33668,36023,36816,33189,16784,2499,2247,16301,31299,31370,25240,21471,19036,17626,16446,14777,10812,13770,11926,5423,14501,18861,24836,25723,24911,23855,23926,23249,18785,13981,9494,4752,619
27376,101067,84127,60907,45800,24552,21301,16408,12475,11629,7718,3158,1409,16659,68338,75795,59684,51894,37309,29403,26106,18886,17482,11638,4391,895,24168,72770,89122,66184,42615,32813,27904,22079,17537,13832,6647,3240,195,6457,8837,13147,19845,31909,47671,64233,77341,64511,49847,23316,10301,2303,10084,41410,50342,65166,68597,57070,45446,34074,21829,13817,8690,4491,589,514,3118,29132,19177,35553,29711,34124,35821,47668,55166,51245,52917,28200,712,5230,28008,18440,34548,33304,31500,36883,45251,58257,56464,45075,28683,11777,35605,51767,59285,55741,47702,39350,34856,30143,26479,16809,8865,2537,9134,16281,27758,45662,61161,69980,69086,49387,35399,20260,10708,4076,487,2357,3765,4261,6065,8275,10763,17197,26002,41057,64649,93829,98806,41790,2109,4653,14657,26123,36909,43918,49697,53940,57433,58594,43481,22438,3154,11665,55352,80803,79022,60731,44649,33544,22768,14398,8270,4465,1995,857,132
0,42,159,431,928,1775,3290,6034,11030,23800,105394,1913160,1102282,1,129,238,479,1026,1651,2589,4071,6843,13497,47854,1768591,1321356,13,261,164,285,696,1496,2752,5122,9110,19193,63231,1611907,1454095,4903,6508,6678,6700,7052,7352,8422,12889,28992,91480,347557,1618001,1021791,877,1467,2712,4044,5679,7240,9180,12760,21053,45026,134408,745673,2178206,2,192,1368,8387,33147,63732,150157,359779,733231,994909,514055,227140,82226,15,182,1250,7459,31241,69452,144028,355865,710251,1002589,570672,190405,84916,552,259,750,1972,3537,5340,7577,10870,16470,31124,79001,401464,2609409,1163,1552,1937,2481,3020,3849,4352,5666,7376,12271,43015,1474819,1606824,684481,1964007,279996,96809,52672,32225,23822,16436,10485,5332,1764,286,10,241,264,3586,32978,117854,415172,1046405,1001077,413252,101076,21786,13140,1494,101,308,1997,9595,27262,52255,88348,164034,427204,1253911,986985,153000,3325,115
353423,63838,14230,4936,1747,2319,852,1172,720,544,342,368,203,229391,119107,40164,18533,17737,6937,4507,2859,2433,1338,1006,572,108,185722,119327,60524,34412,18098,9026,7654,4227,2937,1557,912,307,85,27618,30674,21234,25774,30587,35284,40102,28858,58323,39347,48105,37283,21649,60832,67446,61158,58275,48534,44332,43316,26109,19245,11446,3346,982,183,3592,32410,51466,38694,37284,33528,52559,43916,44141,38576,28798,27047,13222,4072,35598,49359,38966,36296,37492,44081,48456,40902,42682,30860,22964,13507,68912,77345,71251,60649,45365,38747,24992,22940,17792,9147,5772,1898,275,101891,52312,47974,54284,38629,56461,31916,33983,17904,9837,3620,805,127,1011,476,371,400,704,1118,2278,4946,10935,25756,57581,119829,218663,26216,69963,76292,66737,51517,37201,27783,20794,16673,16590,13232,14807,2357,38862,106245,95828,77962,51118,31588,17921,10513,5765,2766,1229,517,198,27
117,15544,37961,35895,37348,52495,93272,113581,190392,179723,140832,42871,927,221,9602,29739,29581,23372,24490,33351,59009,96444,209488,297196,128026,439,81,949,16454,29678,30518,27455,34254,52217,82376,171582,330900,164099,395,39244,49769,36017,30592,29634,31293,36888,60510,126048,247377,214612,37032,1942,229,625,3515,10390,20938,33460,49925,76684,122541,193920,251615,162233,14883,0,2,54,560,2860,13456,52111,101099,163250,194712,163814,169451,79589,1,2,65,559,2966,15933,49570,103699,156561,199707,179019,148474,84402,169,128,848,7005,16386,27557,39354,51869,72406,129181,226219,305721,64115,18594,33522,28125,22536,23560,24635,28713,45359,96960,207662,296046,114715,531,1385,39579,148297,192978,187797,144108,107557,64420,33110,15131,5153,1350,93,5660,39438,92030,171041,221902,184649,105909,56020,31483,19983,9852,2735,256,82,714,4942,15268,35441,65974,100231,134111,159400,148358,122731,100877,52829,104
1362,18300,63595,104603,115808,117705,108576,65962,50270,19506,6045,1184,50,3521,11348,42008,72533,81210,96065,106889,99498,88702,53468,15905,1791,28,3563,3115,22563,50934,68568,82573,87571,108261,113803,92727,36210,3050,28,94298,87758,85983,78830,70682,67341,60794,49032,36113,23966,12481,4838,850,17231,62909,58618,65110,79440,103296,101672,90818,58881,27066,6877,885,163,0,150,4338,4399,4018,3695,7061,10053,15982,26691,46796,154875,394908,0,200,4412,4402,3924,4242,6750,9978,14807,28544,54710,138401,402596,6112,8989,47169,59866,71895,93468,121231,120431,93816,41620,7605,672,92,40558,42762,47022,62920,76765,91197,87971,85827,71277,45590,18463,2566,48,10163,70966,105679,100320,92611,80744,76615,58603,40620,23830,10377,2367,71,2170,4685,6915,14644,35470,64300,83289,89224,88775,89953,84527,98769,10245,1139,11399,28877,73635,113650,117678,115099,102436,64326,27645,11558,4478,1046,442
0,16,52,63,66,41,64,139,287,784,841,7584,2,30,146,217,343,586,672,1206,3785,2485,406,63,0,0,40,293,1055,2338,4281,1465,348,73,28,18,0,0,0,9529,249,68,46,16,18,4,5,2,2,0,0,0,3697,5277,549,153,77,64,58,31,18,6,9,0,0,0,1101,8206,595,37,0,0,0,0,0,0,0,0,0,1678,7666,566,29,0,0,0,0,0,0,0,0,609,2313,4167,1943,456,196,96,68,52,24,15,0,0,5741,3307,520,163,87,62,32,9,11,4,3,0,0,6214,1866,624,399,260,193,138,109,80,35,16,4,1,0,0,0,7,6,15,15,23,48,57,131,2150,7487,235,155,809,1997,2750,2168,1022,421,177,87,59,44,15,342
