band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
0,0,0,116,1726,8663,25343,68450,7741,0,5,503,4217,12490,27990,42040,22146,2648,0,2314,11616,24931,30278,24304,13458,3550,1588,1817,1104,2165,5023,11209,21721,37416,27466,4118,2646,8221,15055,23625,26248,20070,11958,3260,956,14,11290,36812,44678,14126,3715,941,327,136,16,12981,42274,37658,14681,3080,873,337,139,2117,8738,16584,21685,22776,19604,14114,4796,1625,1206,680,1799,5772,14659,33791,43526,8867,1739,3099,759,1935,5436,14377,29751,38141,16517,2024,22,215,1500,5987,11974,18305,25762,31706,16568,6502,24591,33970,24587,12728,5560,2187,1614,300,198
926,120877,241856,170820,99040,56611,21815,3118,107,628,59241,179638,176351,135163,93480,55079,15197,393,833,7158,68928,155325,177774,157055,112086,35451,560,349962,190629,90961,38379,19685,11384,7795,5146,1229,27129,183213,209230,132811,86758,52090,21126,2719,94,0,708,929,783,1024,5093,20822,99283,586528,0,930,866,649,1224,5512,21305,102383,582301,2974,27179,177988,253306,148382,80873,23777,689,2,152363,180878,150008,97502,64735,41747,20886,6315,736,145455,277221,129001,74225,42544,24299,14198,7429,798,57,1911,9401,26734,60882,113626,188917,254618,59024,5358,20854,49974,108763,187111,197396,108081,34318,3315,524
0,3,87,1057,5173,21495,152113,202000,4896,0,240,4013,13689,51187,139576,136683,40635,801,112,8338,22079,48157,98049,136078,64341,9331,339,37087,57883,63161,69272,67057,54015,29813,7819,717,8553,41058,72005,108368,93659,45859,14238,2942,142,5933,38243,99015,159208,56449,24380,3414,180,2,6787,43161,120577,132375,59825,21007,2933,157,2,2548,19274,31086,55879,83134,101766,77776,14868,493,3948,18497,37738,50850,63067,90627,88290,33490,317,8889,44674,59806,83437,87925,60086,29642,11310,1055,10,248,1683,6834,19665,48005,100092,142701,67586,7141,41695,78856,92630,76560,52160,25202,10653,1927,48
21,39738,72075,77337,68535,34559,19379,5277,770,5978,65332,79315,71202,52239,25160,14718,3574,723,29690,107110,89994,44123,24858,15963,5494,1047,520,33975,46911,56532,65598,53881,32711,18719,7720,3331,66820,87372,63903,43861,28268,19639,8976,1640,539,227,32259,122746,148980,14468,2421,351,114,86,211,35633,155582,112925,14976,1839,335,109,42,59120,99843,63357,40265,25274,17528,10780,3530,735,39556,61037,76087,58498,43423,23553,13387,3759,492,6138,2175,5520,14868,32822,61222,83427,72654,39542,202,1194,6812,18047,26428,37127,55075,92111,78997,51964,85262,73743,48624,28472,16662,8320,3095,1212,338
0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,5,6,15,0,2,3,4,7,14,7,17,9,67,10,6,3,5,0,0,0,0,31,31,21,7,12,3,0,0,0,0,0,1,7,12,10,2,0,2,0,0,3,3,18,8,11,9,4,0,3,2,11,61,58,65,51,1,13,43,42,18,14,33,24,37,28,76,1,0,1,1,0,0,0,40,100,0,0,0,0,0,0,2,40,0,2,5,21,52,23,6,4,21,132
535642,253933,191665,124753,55929,21781,11493,7382,5404,406983,391415,203619,104032,54543,24316,11264,8059,3751,435169,395004,178731,95516,53734,28582,13255,5888,2103,102273,102568,101728,123850,154673,190466,186765,153145,92514,154889,207025,225135,219690,185201,134737,65531,14149,1625,106003,309433,280844,344970,104759,44886,13558,2960,569,117323,304065,318783,289266,120833,41696,12603,2850,563,221299,349565,246321,167633,113334,67652,33039,7841,1298,210063,165012,194469,212789,206627,138671,62772,14899,2680,16590,8714,14258,25123,41877,74876,147789,315526,563229,158515,187660,200432,172958,134820,106176,93501,87504,66416,208525,350743,245546,161034,97075,58219,35032,24373,27435,544
797,110529,460960,379524,241599,188012,149456,42759,237,9630,179588,393046,293898,213191,180935,188720,114239,626,9915,97429,287067,285551,241139,224802,241393,184957,1620,670315,327750,231728,152427,101940,49989,25060,12214,2450,205492,453527,292054,203940,183241,159244,72605,3677,93,0,5588,4138,4085,16830,64884,124050,356642,997656,0,5912,4134,3709,19824,65159,123736,356344,995055,16692,247096,427186,315963,251846,229542,84046,1490,12,383154,246087,233731,205581,182375,174775,112935,34997,238,421316,454837,211220,144457,111004,89384,73625,58117,9913,438,1853,8432,36313,107099,198387,315313,556860,349178,33781,108226,196061,314334,364117,300804,192170,59460,4920,526
274209,139152,20847,5893,2153,980,585,645,2677,309610,100335,20234,7798,3490,1625,901,819,2440,324362,87689,18087,7698,3587,2035,1073,775,2006,36454,24167,24329,41600,56895,72373,90556,71609,29413,167964,120661,60409,34890,25933,19326,12404,4369,1596,36152,85937,96378,173289,39956,13297,2197,349,15,40251,87087,123838,140369,42111,11504,2075,318,17,243744,107794,40136,22334,13953,9420,6216,2575,1313,108474,109010,101110,58209,38511,18847,9953,2935,2247,3960,1226,1218,2057,3810,7786,17586,57641,351633,33116,47219,56841,54255,52513,46753,47880,51288,55130,247377,103922,39100,22481,13136,7878,4851,3049,3566,593
7458,24916,34290,49462,81012,77982,26098,5403,90,17241,51061,50413,63749,65779,38017,14240,6115,96,24854,55100,54576,63756,54968,34384,15005,3999,69,66186,90236,66462,41807,23438,12829,4770,964,19,40663,48015,39326,38954,41113,43621,37260,17004,755,35845,155584,81629,31988,1489,114,35,17,10,42059,151890,86064,25121,1410,109,31,18,9,33678,49134,40861,43161,43609,43320,36152,15960,836,65574,70824,58400,46589,31694,20512,10532,2530,56,10103,6469,23906,63607,77736,52601,30469,28169,13651,10240,32422,40785,39884,35691,32583,34582,42710,37814,12859,29182,31383,40219,45647,47347,46602,37926,15546,355
2225,12882,15614,35548,72759,103842,139773,130843,15362,5661,21708,79302,76507,84410,96075,95579,65689,3917,13811,91081,88166,92050,91168,81073,53037,17407,1055,11273,37934,81178,118715,115303,88634,48872,22078,4861,23751,83991,96964,97700,91329,75898,43342,14663,1210,47271,172157,144197,115521,36042,12038,1430,173,19,50691,177713,153978,93958,39940,11002,1373,176,17,26202,86633,99467,86596,76141,68171,54094,27827,3717,11481,15944,34186,76746,132957,152278,84713,19333,1210,7620,22567,38061,59186,79678,97589,102677,82633,38837,1900,5549,16879,37074,61719,85520,112306,145343,62558,39500,92021,107343,95217,75785,55034,33824,19697,10427,152
1,5,7,0,0,1,2,3,16,0,0,2,7,13,11,6,12,54,0,0,0,9,35,19,15,42,55,122,29,8,6,6,14,8,18,13,73,47,21,19,16,19,24,6,6,0,0,0,0,11,37,14,6,0,0,0,0,4,11,30,21,2,0,8,6,10,47,42,30,30,36,36,106,26,13,10,6,13,11,23,58,219,5,0,0,0,0,0,0,70,180,0,0,0,1,1,2,9,122,2,17,27,45,119,35,19,10,22,572
24,2,2,0,0,0,0,0,0,23,6,0,3,2,0,2,2,4,21,8,3,9,1,2,5,2,5,56,3,0,1,2,0,1,0,0,58,6,1,2,3,0,0,0,0,0,8,5,8,1,0,0,0,0,0,7,14,1,4,0,0,0,0,16,19,18,20,7,3,5,3,0,70,4,6,1,4,2,2,6,3,60,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,48,6,1,6,11,40,10,2,0,10,449
118493,44591,21771,10972,4934,3173,1787,643,41,111603,33856,24128,14370,9373,6054,5484,1510,27,110914,31841,16373,15356,14358,11027,6330,199,7,16832,23289,37093,32508,28346,22446,17902,17222,10767,62516,50975,29333,21796,19593,18498,3633,56,5,63524,126336,15689,833,23,0,0,0,0,69022,125687,11248,428,20,0,0,0,0,85974,51823,22352,18512,20021,7140,529,48,6,48097,47526,45509,27735,22247,10175,4160,926,30,2881,1621,3155,11168,16811,15727,17258,29448,108336,5977,20561,31487,33213,30668,24111,21022,19497,19869,74036,53985,25681,19807,14457,10754,5961,1634,90,317
102244,29796,11264,8845,9165,9224,4711,1597,99,95893,37900,13484,9665,10145,6963,2386,445,68,82731,44602,16331,12378,9701,7212,3565,393,37,44765,25579,23182,20918,17345,12631,11199,13470,7865,58084,35545,26488,23920,17278,10297,3819,1248,217,88924,50063,17083,12321,4826,2625,607,49,0,93248,48270,17316,9684,5098,2297,544,41,0,54577,45451,26214,18631,14051,10425,6365,1164,18,72569,26772,22065,19313,16282,12561,5850,1691,89,475,1514,3505,6559,9537,13745,23497,55366,62752,11313,15728,18332,20476,19634,18093,18927,23302,31091,40847,54040,34050,23152,14205,7713,2374,435,80,31
0,11,561,9057,49543,85343,37458,6489,1493,1,583,10843,53775,69246,41484,10671,2286,1066,22,26693,86904,47604,19347,6215,1752,690,728,5037,7535,9553,13399,21585,45632,59561,24511,3142,4693,43042,68308,47178,18830,5442,1464,561,437,2255,122242,44937,17879,2367,265,10,0,0,3337,124374,45383,14119,2530,203,9,0,0,4400,60342,62409,35081,17298,6552,2423,692,758,2306,3067,10931,35788,67826,47110,19868,2405,654,3261,2217,2785,4976,9265,19047,46681,90958,10765,0,70,565,2017,6734,18255,43934,88575,29805,25306,83305,45632,19592,8777,4097,1732,944,570,232
303,1805,5899,26127,58184,105220,176055,273851,224461,643,2579,2930,5514,18296,46717,123888,303418,367920,448,1998,2622,5143,12196,39258,117619,296022,396599,5673,3884,4093,5648,10719,24325,64460,311551,441552,1676,2244,3025,4238,10506,39168,141645,262996,406407,96,1861,4223,18643,68562,235429,218611,183194,141286,106,2030,5438,16722,81151,235297,211806,179404,139951,1003,2635,3357,5476,10412,26942,90003,256938,475139,3657,2513,2475,2583,4563,10818,55963,366283,423050,219002,195326,127582,99498,94748,83347,43315,8900,187,15855,168364,349505,247565,59764,17720,7482,3779,1871,311,6013,32139,76944,99316,100430,118822,313671,124259,111
197371,99511,28694,12164,4367,1499,358,61,4,218738,85072,20686,10930,5611,2338,572,76,6,235952,67422,20311,11741,6492,1841,225,38,7,21321,41577,47937,47478,45718,38607,38180,35444,27767,89301,132156,66349,29753,14328,8061,3795,276,10,4561,240629,82278,16077,461,23,0,0,0,6949,244575,82162,9874,449,20,0,0,0,175690,112895,28536,13279,7596,4681,1214,130,8,71900,112304,75441,39734,22407,14449,5756,1974,64,1034,508,973,3040,8769,16387,26537,53383,233398,5769,24790,47590,58429,57549,47906,42107,36237,23652,131520,126755,44656,20849,10596,5471,2769,1173,240,290
145652,310920,147135,117314,114926,107664,83003,23660,3497,189280,259328,122607,92886,96611,112354,107102,68542,5061,212223,212600,112155,89972,98666,111591,124766,85784,6014,93403,146446,188146,188933,175183,142038,84567,30867,4188,191152,163714,96814,87957,91384,104632,134705,151293,32120,104921,373800,340582,210471,20499,3041,385,58,14,116858,368411,376657,168311,20440,2648,374,58,14,229980,162666,98567,85395,86617,100625,135572,135215,19134,190905,207874,151637,124507,109621,106321,101052,56859,4995,17917,35248,94452,135833,139289,129085,134364,207783,159800,106384,180400,143004,111218,92776,87899,101390,132187,98513,124483,186125,110229,99804,98679,101504,105247,112838,114862,374
40982,79525,69682,70766,68776,70414,66238,43495,26224,37404,66378,52716,51730,63194,79475,92652,69714,22839,28780,62718,49176,45906,53494,74933,108565,92878,19652,46874,46265,56448,72790,88869,89171,76644,42344,16697,24936,38564,39957,52204,69918,90514,102179,87932,29898,25425,53657,56889,113431,94677,107742,58972,23554,1755,26405,51382,67183,97107,104406,104659,58830,24371,1759,18268,48541,53108,55951,63824,79766,101496,91569,23579,55077,43717,41050,46956,62545,84634,100676,79674,21773,11642,66892,95169,90531,76537,63882,56999,50869,23581,48791,85023,97937,86698,68380,50727,39988,37799,20759,14627,33997,49504,65342,78546,87933,83606,66871,55676,608
0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,11,0,2,8,13,11,5,5,11,15,74,3,4,8,4,2,2,1,0,65,15,12,3,7,12,4,1,0,0,13,12,13,0,2,0,0,0,0,16,17,9,0,2,2,0,0,3,10,13,45,27,15,17,37,8,81,13,7,7,11,9,8,21,32,83,2,0,0,0,0,0,0,40,130,0,0,0,0,0,0,0,35,4,6,7,12,56,18,7,4,35,376
19,49962,113246,78042,48137,27403,32350,26441,16751,9247,130421,100997,48888,35801,31020,23453,9370,2546,54797,159627,78675,45009,32377,15008,3323,1848,523,79685,74237,65371,60645,47236,31015,23294,7782,1402,103804,136886,77685,42131,19110,7909,1520,335,42,19370,31813,69020,195010,55754,16735,1152,21,0,19550,34207,101564,159899,58717,13958,959,21,0,98058,129991,70285,44886,24113,14490,6334,1270,316,85544,100359,98998,53366,38707,15261,4246,1375,397,14228,12780,19795,29224,39631,48289,60554,101131,64471,35,301,1311,6083,19603,42562,67532,111209,137130,83359,120573,74408,47885,29799,17129,8219,2948,1110,336
864,129,21,4,2,1,0,0,0,925,82,9,4,0,1,0,0,0,924,82,10,2,1,1,0,1,0,50,36,75,119,190,274,215,56,6,827,133,39,13,5,0,2,2,0,0,0,0,146,782,82,10,1,0,0,0,0,130,818,63,9,1,0,828,135,38,9,9,0,2,0,0,279,567,111,43,13,7,0,1,0,18,2,2,5,8,12,16,63,895,6,8,16,26,63,96,230,447,129,826,117,29,21,15,7,4,2,0,636
3022,32404,89487,118823,121393,92872,72251,30552,633,3033,38663,94051,104345,87166,80166,88997,63026,1990,5352,39907,72621,78631,76923,85511,102018,94276,6198,11631,13719,23606,42665,71491,110995,155186,122784,9360,7223,10473,25003,46480,65232,84557,113907,136846,71716,775,9611,31238,109363,121480,180455,77819,23714,6982,807,8826,38273,97187,132868,176220,76844,23368,7044,6381,13617,31430,47703,60293,76334,110943,150309,64427,11590,11342,21449,47026,92573,138339,140713,92866,5539,5283,28451,82422,87885,75668,74486,90441,93660,23141,204819,114913,79532,66144,46451,24778,11900,5353,7547,12040,45844,60391,58740,53508,52210,56794,70704,151206,424
157228,109638,66911,45473,21163,8905,2626,1147,3441,164642,89638,52151,49795,33298,16560,5227,1264,3957,196130,68823,46478,45814,32303,18589,3650,836,3909,17546,26540,43285,57299,62412,61264,55217,50904,42065,81841,88189,65336,68780,62702,33206,10909,1771,3798,8312,124476,125731,126467,22852,5074,1310,2242,68,8914,118423,144078,113777,23046,4671,1331,2213,79,152850,84555,52660,56867,39052,18981,6357,1225,3985,51282,71985,83266,83588,56800,40409,19700,5779,3723,9481,1374,4192,14719,31204,40832,41573,52849,220308,7239,31556,55471,72263,81106,66664,47820,32037,22376,163101,69271,48208,52802,42999,23585,9203,2932,4431,385
0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,11,6,29,0,0,3,8,18,14,11,20,31,85,7,8,4,11,10,5,8,9,45,44,17,14,18,22,11,9,2,0,0,20,35,5,0,0,0,0,0,1,17,42,4,0,0,0,0,0,0,1,36,57,21,43,53,27,70,29,14,10,12,11,17,30,59,122,4,1,1,2,0,0,0,60,170,0,0,0,0,0,0,0,77,0,0,5,41,113,12,4,0,52,377
128,3373,42808,95384,109656,100718,60421,20782,2498,973,13060,70071,91376,89326,77031,58225,32641,3065,1663,26522,73732,73577,70430,67681,69408,48728,4027,7000,6220,11660,22851,43997,76093,119786,122877,25284,5795,11952,39099,59010,69596,76142,83469,69056,21649,47,2366,8828,52978,88072,132684,115108,35489,196,52,2655,11806,49664,95310,126882,115382,33840,177,4193,9477,34026,57380,66610,73562,87866,80610,22044,5508,5887,17781,38616,68860,97730,110922,84299,6165,4305,7831,22160,46700,69039,77607,96390,98679,13057,50901,77893,82247,70245,58021,43496,30832,14030,8103,10129,59237,78548,71076,63885,60678,47296,30305,14614,483
657,42386,100289,107417,96406,64337,43061,28200,1878,119,36860,85252,90208,79882,71548,67893,49127,3742,12,8408,51886,83472,82047,78063,83629,84316,12798,182263,86800,52476,43804,33712,28428,26710,24204,6234,773,1115,13275,55135,97555,85808,82788,90198,57984,0,53,267,580,1374,6484,20924,114601,340348,0,46,299,535,1566,6451,20697,111283,343754,590,1128,4358,30402,88878,101017,93140,103994,61124,95625,86359,56430,48169,42859,44222,49450,52395,9122,21604,216460,135507,57892,26678,14903,7964,3267,356,128913,73106,92404,104251,60525,18736,4607,1086,1003,595,1650,3413,6630,11938,21711,40699,84934,313061,561
11446,77340,73823,81661,83688,88632,71121,21644,707,14463,58935,56996,62361,64125,81237,90762,76502,4681,8202,32813,39565,48861,60125,81089,112907,115113,11387,9553,11507,24493,60821,122375,136125,94612,43648,6928,7941,11034,14178,21767,34902,60544,110640,172688,76368,73,9522,61689,270698,121901,30179,12636,3302,62,83,10219,78642,254743,124755,25837,12066,3653,64,7621,19343,26095,33778,45643,67382,118023,152416,39761,11886,22075,37038,57172,74694,93862,107186,93215,12934,6396,36270,86504,106310,96166,77240,57863,35522,7791,236077,164789,54161,21431,10626,6454,4905,4687,6932,3312,11908,22283,32357,43975,56469,72142,99746,167870,411
56335,89892,38457,38414,42565,37013,21793,8279,1969,74331,70619,30702,29474,36768,36435,33433,19207,3748,71002,57031,37030,31096,32207,38758,40264,23223,4106,26766,32053,48436,59511,69725,53036,26613,13402,5175,50579,43704,30819,30081,35634,43264,54466,38371,7799,5052,69594,58317,97437,73821,27077,2513,868,38,5576,71447,66233,87095,77880,23201,2381,867,37,68792,50972,33455,30457,31448,38884,47294,27325,6090,56116,48159,41899,50608,49243,42674,28699,14298,3021,14134,10182,25908,37895,40359,42614,48019,53184,62422,16734,70796,74678,49913,32570,24754,23124,23011,19137,40782,49354,35298,35309,37110,36910,37933,34094,27927,391
0,0,0,0,0,0,6,6,30,0,0,0,0,0,1,10,22,72,0,0,0,0,0,25,22,35,72,96,27,11,11,9,20,7,26,59,6,82,34,33,16,38,26,34,46,0,0,0,0,0,0,14,42,42,0,0,0,0,0,0,10,43,49,0,0,0,15,95,46,79,93,134,33,83,32,14,17,20,42,65,205,171,0,0,0,0,0,0,0,160,300,0,0,0,0,0,0,0,124,0,0,1,29,213,51,9,0,70,421
4,3749,28146,44189,76845,36943,8478,1891,45,44,14375,29525,55406,43341,37974,16581,2978,66,238,19031,34768,54717,58750,27363,4762,585,76,14370,48711,64112,44996,18422,7523,1968,180,8,1462,6273,13830,29267,58279,54909,32497,3575,198,255,3284,16409,60390,58764,50223,10581,384,0,305,3842,23070,53594,65022,44931,9177,349,0,671,4338,16939,41022,62326,48549,23820,2351,274,14581,24930,42721,53200,36288,23394,4472,650,54,1041,1904,6867,34142,70788,60539,21273,3683,53,1299,17663,45137,57814,38933,19810,9812,6341,3481,365,1106,4408,16411,37701,62114,52504,21225,4456,353
410567,27068,5360,3432,2740,2176,2600,4524,34884,410396,32861,6474,3673,2900,2508,2986,5468,30397,415518,31647,8883,4595,3442,3100,3534,5603,25509,135386,66533,52845,47946,46598,45863,44656,34073,32134,324546,113750,38258,14350,8692,6654,5145,4609,1826,413252,96306,8315,3408,997,474,167,31,0,415943,93045,9334,2879,1091,456,168,34,0,374067,89847,17309,9962,6860,5480,5190,3872,900,279029,82079,47056,27874,12808,4869,3718,5761,28847,21292,8775,9038,7298,9628,13622,18010,40754,373414,13690,15724,34343,50691,53878,54166,61204,82529,130916,332646,121161,20952,12100,4904,3179,2657,2748,4359,250
73830,77008,70846,94426,157050,196464,133126,59362,15287,103663,91226,143801,214046,171557,88543,35838,21968,6757,118668,287530,258286,115792,48408,22526,14940,9486,1763,95722,154392,173037,169829,115669,72922,49650,37667,8511,153691,287394,233888,110566,53101,24910,10334,3334,181,447379,349403,60342,15752,3142,1145,221,15,0,467977,337600,56016,11240,3287,1054,209,16,0,173751,314012,197231,99157,50322,24057,11760,5786,1323,137229,139265,166307,166389,139229,86701,33180,8106,993,29851,10223,14430,29504,64546,135359,225423,219497,148566,455,4653,13637,26070,47953,84010,144446,303251,252924,143055,248989,231059,131287,65355,32999,15143,7531,1981,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,28,95,0,0,0,0,12,57,36,73,123,163,64,32,28,24,37,56,35,65,42,112,60,43,61,68,74,58,14,0,0,0,22,33,66,33,4,0,0,0,0,22,45,56,33,6,0,0,0,15,28,99,72,101,162,97,74,79,44,21,23,27,49,94,170,351,13,1,0,0,0,0,0,290,540,0,0,0,0,0,0,0,192,0,1,25,101,356,99,29,9,40,88
265,11,2532,6101,15332,24161,32180,14692,2890,251,8560,14454,16203,24761,16485,11327,4920,955,1702,23117,20544,20988,17154,9145,3195,1732,84,5274,12548,22010,22928,21997,9066,3109,534,13,1939,8354,14511,16285,17863,22864,14124,1350,0,61737,32604,2407,278,1,0,0,0,0,68612,26221,2070,123,1,0,0,0,0,1884,14461,15420,15887,17619,16243,12021,3545,210,3081,13024,18841,24962,23322,11437,3043,843,68,2569,2529,4768,9109,14886,19772,19634,19257,4952,78,3342,14771,20691,15806,12959,12034,12177,5432,827,9227,12005,15969,17345,18209,12955,7166,3587,327
79711,35500,11535,7350,5516,3939,2085,1339,32,77782,29017,18081,9643,5826,3534,2180,914,30,85623,23900,12698,9455,7392,5200,2608,127,4,8497,13303,21425,20184,18029,15236,13787,16546,20000,47242,35750,23853,18324,12204,8178,1432,20,4,80917,61422,4213,415,27,9,4,0,0,84061,59698,2970,236,31,7,4,0,0,68225,38498,16152,11920,8779,3014,383,36,0,29906,29060,29013,21734,18024,10139,6169,2805,157,1642,713,1521,4409,8358,9629,12315,20035,88385,4425,11608,19157,21548,21083,17806,16572,17720,17088,73415,30850,15781,11426,7898,5006,2126,452,53,318
115,8994,34963,50194,120432,140308,44389,17821,10735,3301,36636,72692,138144,100759,36902,14065,14643,10809,3308,84345,174082,84547,33021,17571,13465,8538,9074,24549,34734,24124,26268,55189,116689,110397,30793,5208,12788,90774,120218,75773,46406,35289,25434,13177,8092,10951,252572,96499,49679,12614,4920,492,195,29,14737,261758,92391,40937,13042,4390,470,193,33,11147,123887,107316,63494,41953,32032,24161,14399,9562,24151,36069,31899,78510,116350,81874,41153,9817,8128,18762,3526,4068,12031,31093,53536,108980,180947,15008,15821,28410,27220,30084,32021,44104,75716,128086,46489,39784,152967,82502,41175,27379,22280,20162,20156,21546,234
9053,163938,297529,173613,101566,45631,14267,1183,27,18902,222196,213813,146541,107843,58374,33869,5246,23,18132,136922,151200,134313,122147,128325,93456,22283,29,118936,227665,224710,140289,62621,22561,7835,2026,164,34490,120021,135899,139354,136889,133069,90274,16499,312,0,7054,41787,124207,104343,187503,202239,127096,12578,1,8819,55374,109944,115600,184653,196506,123821,12089,12731,108801,153446,155501,159800,136331,73760,6339,98,81339,194960,198776,156933,96057,52902,22489,3340,11,16297,107935,125884,122470,117859,115720,108072,83509,9061,60156,87410,104388,115690,113942,105179,97012,87200,35830,7229,54134,99107,125431,146298,149279,114542,70524,40263,466
101010,104629,90844,84284,80278,66785,43428,13049,545,66632,95466,56518,54827,63354,80835,92083,73170,1967,45656,78583,49486,43300,52825,74415,114559,119580,6448,13692,38453,61623,90274,111765,123243,95707,47466,2629,35576,39719,31116,32132,40239,54528,92434,178017,81091,44146,153091,186722,164255,30021,5946,572,95,4,46127,153559,209325,139103,31320,4781,538,96,3,37795,47002,33876,31497,37756,50125,90875,184621,71305,49523,71125,64336,60221,65977,83573,99296,85096,5705,3287,32313,93479,115530,92948,70128,61299,71266,44602,254303,134904,61643,36474,26644,22240,20418,19389,8837,24707,48066,34745,35329,40669,48578,61172,92873,198713,366
0,0,0,1,0,2,0,0,4,0,0,2,7,9,8,8,9,20,0,2,7,8,14,19,9,20,26,100,13,11,10,3,4,4,4,5,72,57,22,20,17,10,8,4,0,12,67,12,5,0,0,0,0,0,31,100,25,4,0,0,0,0,0,15,7,19,98,157,78,85,108,56,252,97,27,38,34,34,29,91,84,124,4,2,0,0,0,0,0,70,210,0,0,0,1,0,1,3,75,0,0,8,42,125,10,4,3,84,340
80,3452,1090,836,6696,10192,4752,4724,509,26,2534,2032,8658,9407,5471,3062,1086,55,692,5578,14080,6679,3535,1417,266,79,5,2528,4449,6136,7873,5720,2991,1753,814,67,1659,9404,12647,6189,1801,461,125,41,4,50,26423,4848,906,92,10,2,0,0,57,26020,5448,701,95,8,2,0,0,1537,11632,11187,5211,1842,570,240,84,28,350,2168,7845,12160,7414,2086,251,54,3,934,694,1163,1644,2633,6408,11919,4505,2431,0,3,28,152,635,2086,6850,15173,7404,1669,8572,12770,5711,2158,874,353,131,93,205
28843,45047,40829,45613,51355,42470,27894,11740,361,32991,46791,37769,43148,47986,45568,31569,7947,383,45033,45263,38542,44868,48111,46860,21072,4064,339,15259,23798,38843,49614,53527,46043,32106,20853,14109,21703,35859,40981,47036,57126,48714,31968,10144,621,607,19917,68514,133818,51465,16586,2930,312,3,662,18420,81966,121532,53430,15038,2796,305,3,42651,46594,39405,49265,48349,33962,24077,9208,641,14894,30502,49915,59707,53826,48562,28422,7946,378,4057,5811,15344,34935,53140,48872,40095,36402,55496,8639,26945,38983,47621,50108,46127,35412,22243,18074,42868,37014,39098,47877,44635,35328,24207,14919,8206,386
11229,33055,11827,2972,2506,1059,454,47,213,31821,25092,3973,1437,603,197,25,41,173,39258,19376,2612,1106,644,161,33,41,131,23976,11773,7679,5961,5082,4120,2814,1594,363,27799,15530,9175,5368,2633,1534,1033,218,72,54918,5641,1299,976,330,152,34,12,0,55330,5303,1393,800,348,140,36,12,0,29778,21669,5446,2056,1441,1174,1107,623,68,36606,13727,7393,3717,1288,350,76,52,153,39,491,1217,1846,2243,3277,7455,25748,21046,1250,3161,4946,5808,5769,6057,7413,11189,17769,13018,25488,11817,5098,2342,1416,1189,1128,1866,268
10328,22067,45706,64192,62815,40001,20873,10938,18269,10387,17969,44363,63653,78553,45096,11605,11416,12147,15842,63655,81216,68288,35219,8736,6582,12446,3205,33532,25906,33929,48999,63916,54327,25730,8177,673,26124,28358,48393,66374,60770,48287,11777,5106,0,17979,60217,66707,98391,28422,13800,7043,2528,102,19038,58542,76873,86373,31779,13179,6798,2476,131,25048,40827,63361,64982,52232,25658,7689,9349,6043,25689,24852,41541,60875,73509,49375,10334,8474,540,34240,4541,4545,9432,23477,49336,71287,72851,25480,3,1067,15819,40337,49430,53526,56295,45359,33353,20647,39691,64811,62848,48859,26068,12189,8909,11167,308
161,11,5011,79301,110900,75076,40753,30996,14080,103,2317,56379,135373,74871,35670,24195,18629,8752,178,95066,131459,56449,32598,18328,10003,7307,4901,59849,46749,35257,38528,46323,52738,44793,27191,4861,35028,119967,113042,54671,18337,6210,3090,3291,2653,14726,276830,51497,11472,1541,222,1,0,0,19206,274478,52022,8754,1642,186,1,0,0,32218,137944,93216,46006,24077,10241,4345,3360,4882,17020,31052,45018,70468,85203,74812,24111,4907,3698,30583,15767,15059,18594,27965,42685,69567,111421,24648,84,265,1372,2991,8027,22435,66164,154811,100140,53427,114680,80108,49657,26818,14863,7370,3900,5466,230
